work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,work_setting,company_location,company_size,job_category
2024,Senior,Full-time,Data Science,237200,USD,237200,United States,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Data Science,172500,USD,172500,United States,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Data Scientist,184800,USD,184800,United States,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Data Scientist,161900,USD,161900,United States,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Data Scientist,146800,USD,146800,United States,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Data Scientist,117400,USD,117400,United States,In-person,United States,M,Data Science and Research
2024,Entry-level,Full-time,Data Analyst,90000,USD,90000,United States,In-person,United States,M,Data Analysis
2024,Entry-level,Full-time,Data Analyst,60000,USD,60000,United States,In-person,United States,M,Data Analysis
2024,Senior,Full-time,Data Product Manager,227200,USD,227200,United States,In-person,United States,M,Leadership and Management
2024,Senior,Full-time,Data Product Manager,199100,USD,199100,United States,In-person,United States,M,Leadership and Management
2024,Mid-level,Full-time,Data Scientist,310000,USD,310000,United States,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,Data Scientist,245000,USD,245000,United States,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Data Engineer,140000,USD,140000,United States,In-person,United States,M,Data Engineering
2024,Senior,Full-time,Data Engineer,125000,USD,125000,United States,In-person,United States,M,Data Engineering
2024,Mid-level,Full-time,Machine Learning Engineer,223000,USD,223000,United States,In-person,United States,M,Machine Learning and AI
2024,Mid-level,Full-time,Machine Learning Engineer,171600,USD,171600,United States,In-person,United States,M,Machine Learning and AI
2024,Senior,Full-time,Data Analyst,192500,USD,192500,United States,Remote,United States,M,Data Analysis
2024,Senior,Full-time,Data Analyst,122500,USD,122500,United States,Remote,United States,M,Data Analysis
2024,Senior,Full-time,Data Analyst,162900,USD,162900,United States,Remote,United States,M,Data Analysis
2024,Senior,Full-time,Data Analyst,117725,USD,117725,United States,Remote,United States,M,Data Analysis
2024,Entry-level,Full-time,Data Analyst,140000,USD,140000,United States,In-person,United States,M,Data Analysis
2024,Entry-level,Full-time,Data Analyst,100000,USD,100000,United States,In-person,United States,M,Data Analysis
2024,Mid-level,Full-time,Data Engineer,170000,USD,170000,United States,Remote,United States,M,Data Engineering
2024,Mid-level,Full-time,Data Engineer,105000,USD,105000,United States,Remote,United States,M,Data Engineering
2024,Senior,Full-time,Data Scientist,180000,USD,180000,United States,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Data Scientist,139000,USD,139000,United States,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Analytics Engineer,234200,USD,234200,United States,In-person,United States,M,Leadership and Management
2024,Senior,Full-time,Analytics Engineer,124000,USD,124000,United States,In-person,United States,M,Leadership and Management
2024,Mid-level,Full-time,Data Scientist,153700,USD,153700,United States,Remote,United States,M,Data Science and Research
2024,Mid-level,Full-time,Data Scientist,87300,USD,87300,United States,Remote,United States,M,Data Science and Research
2024,Senior,Full-time,Data Engineer,282000,USD,282000,United States,In-person,United States,M,Data Engineering
2024,Senior,Full-time,Data Engineer,208000,USD,208000,United States,In-person,United States,M,Data Engineering
2024,Senior,Full-time,Data Scientist,70000,EUR,77777,Portugal,In-person,Portugal,M,Data Science and Research
2024,Senior,Full-time,Data Scientist,60000,EUR,66666,Portugal,In-person,Portugal,M,Data Science and Research
2024,Mid-level,Full-time,Data Engineer,162000,USD,162000,United States,Remote,United States,M,Data Engineering
2024,Mid-level,Full-time,Data Engineer,129000,USD,129000,United States,Remote,United States,M,Data Engineering
2024,Senior,Full-time,Research Scientist,138000,USD,138000,United States,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Research Scientist,86000,USD,86000,United States,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,Machine Learning Engineer,90000,EUR,100000,Ireland,Remote,Ireland,M,Machine Learning and AI
2024,Mid-level,Full-time,Machine Learning Engineer,85000,EUR,94444,Ireland,Remote,Ireland,M,Machine Learning and AI
2024,Entry-level,Full-time,Research Analyst,110000,USD,110000,United States,In-person,United States,M,Data Science and Research
2024,Entry-level,Full-time,Research Analyst,90000,USD,90000,United States,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Data Engineer,255800,USD,255800,United States,In-person,United States,M,Data Engineering
2024,Senior,Full-time,Data Engineer,176000,USD,176000,United States,In-person,United States,M,Data Engineering
2024,Entry-level,Full-time,Research Analyst,120000,USD,120000,United States,Remote,United States,M,Data Science and Research
2024,Entry-level,Full-time,Research Analyst,105000,USD,105000,United States,Remote,United States,M,Data Science and Research
2024,Senior,Full-time,Analytics Engineer,104755,GBP,130943,United Kingdom,In-person,United Kingdom,M,Leadership and Management
2024,Senior,Full-time,Analytics Engineer,83376,GBP,104220,United Kingdom,In-person,United Kingdom,M,Leadership and Management
2024,Entry-level,Full-time,Data Analyst,40000,GBP,50000,United Kingdom,Remote,United Kingdom,M,Data Analysis
2024,Entry-level,Full-time,Data Analyst,35000,GBP,43750,United Kingdom,Remote,United Kingdom,M,Data Analysis
2024,Mid-level,Full-time,Data Engineer,210000,USD,210000,United States,In-person,United States,M,Data Engineering
2024,Mid-level,Full-time,Data Engineer,140000,USD,140000,United States,In-person,United States,M,Data Engineering
2024,Mid-level,Full-time,Data Engineer,37000,GBP,46250,United Kingdom,Remote,United Kingdom,M,Data Engineering
2024,Mid-level,Full-time,Data Engineer,24000,GBP,30000,United Kingdom,Remote,United Kingdom,M,Data Engineering
2024,Senior,Full-time,Data Engineer,165000,USD,165000,United States,Remote,United States,M,Data Engineering
2024,Senior,Full-time,Data Engineer,150000,USD,150000,United States,Remote,United States,M,Data Engineering
2024,Senior,Full-time,Data Architect,160000,USD,160000,United States,In-person,United States,M,Data Architecture and Modeling
2024,Senior,Full-time,Data Architect,130000,USD,130000,United States,In-person,United States,M,Data Architecture and Modeling
2024,Entry-level,Full-time,Data Analyst,156000,USD,156000,United States,In-person,United States,M,Data Analysis
2024,Entry-level,Full-time,Data Analyst,124000,USD,124000,United States,In-person,United States,M,Data Analysis
2024,Senior,Full-time,Analytics Engineer,189000,USD,189000,United States,Remote,United States,M,Leadership and Management
2024,Senior,Full-time,Analytics Engineer,140000,USD,140000,United States,Remote,United States,M,Leadership and Management
2024,Senior,Full-time,Data Analyst,158494,USD,158494,United States,Remote,United States,M,Data Analysis
2024,Senior,Full-time,Data Analyst,88052,USD,88052,United States,Remote,United States,M,Data Analysis
2024,Senior,Full-time,Data Engineer,175000,USD,175000,United States,In-person,United States,M,Data Engineering
2024,Senior,Full-time,Data Engineer,140000,USD,140000,United States,In-person,United States,M,Data Engineering
2024,Mid-level,Full-time,Data Specialist,111000,USD,111000,United States,In-person,United States,M,Data Management and Strategy
2024,Mid-level,Full-time,Data Specialist,79200,USD,79200,United States,In-person,United States,M,Data Management and Strategy
2024,Senior,Full-time,Data Analyst,220000,USD,220000,United States,Remote,United States,M,Data Analysis
2024,Senior,Full-time,Data Analyst,170000,USD,170000,United States,Remote,United States,M,Data Analysis
2024,Senior,Full-time,Data Scientist,195500,USD,195500,United States,Remote,United States,M,Data Science and Research
2024,Senior,Full-time,Data Scientist,141300,USD,141300,United States,Remote,United States,M,Data Science and Research
2024,Senior,Full-time,Data Engineer,139810,USD,139810,United States,In-person,United States,M,Data Engineering
2024,Senior,Full-time,Data Engineer,95325,USD,95325,United States,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Modeler,258700,USD,258700,United States,In-person,United States,M,Data Architecture and Modeling
2023,Senior,Full-time,Data Modeler,146600,USD,146600,United States,In-person,United States,M,Data Architecture and Modeling
2023,Mid-level,Full-time,Data Science Manager,190000,USD,190000,United States,Remote,United States,M,Data Science and Research
2023,Mid-level,Full-time,Data Science Manager,160000,USD,160000,United States,Remote,United States,M,Data Science and Research
2023,Entry-level,Full-time,Research Analyst,90000,USD,90000,United States,Remote,United States,M,Data Science and Research
2023,Entry-level,Full-time,Research Analyst,65000,USD,65000,United States,Remote,United States,M,Data Science and Research
2023,Mid-level,Full-time,Data Engineer,160000,USD,160000,United States,Remote,United States,M,Data Engineering
2023,Mid-level,Full-time,Data Engineer,130000,USD,130000,United States,Remote,United States,M,Data Engineering
2023,Mid-level,Full-time,Data Analyst,85000,USD,85000,United States,In-person,United States,M,Data Analysis
2023,Mid-level,Full-time,Data Analyst,65000,USD,65000,United States,In-person,United States,M,Data Analysis
2023,Senior,Full-time,ETL Developer,143800,USD,143800,United States,In-person,United States,M,Data Engineering
2023,Senior,Full-time,ETL Developer,95800,USD,95800,United States,In-person,United States,M,Data Engineering
2023,Mid-level,Full-time,Machine Learning Engineer,166000,USD,166000,United States,In-person,United States,M,Machine Learning and AI
2023,Mid-level,Full-time,Machine Learning Engineer,73100,USD,73100,United States,In-person,United States,M,Machine Learning and AI
2023,Mid-level,Full-time,Data Engineer,114000,USD,114000,United States,In-person,United States,M,Data Engineering
2023,Mid-level,Full-time,Data Engineer,72000,USD,72000,United States,In-person,United States,M,Data Engineering
2023,Mid-level,Full-time,Data Analyst,102500,USD,102500,United States,In-person,United States,M,Data Analysis
2023,Mid-level,Full-time,Data Analyst,65000,USD,65000,United States,In-person,United States,M,Data Analysis
2023,Senior,Full-time,Machine Learning Engineer,258700,USD,258700,United States,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,Machine Learning Engineer,160000,USD,160000,United States,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,Data Scientist,203649,USD,203649,United States,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,183284,USD,183284,United States,Remote,United States,M,Data Science and Research
2023,Mid-level,Full-time,Data Scientist,56000,EUR,60462,Germany,Remote,Germany,L,Data Science and Research
2023,Entry-level,Full-time,Data Analyst,27000,GBP,33220,United Kingdom,In-person,United Kingdom,M,Data Analysis
2023,Entry-level,Full-time,Data Analyst,27000,GBP,33220,United Kingdom,In-person,United Kingdom,M,Data Analysis
2023,Mid-level,Full-time,Data Specialist,81800,USD,81800,United States,In-person,United States,M,Data Management and Strategy
2023,Mid-level,Full-time,Data Specialist,70800,USD,70800,United States,In-person,United States,M,Data Management and Strategy
2023,Senior,Full-time,Data Analyst,130000,USD,130000,United States,In-person,United States,M,Data Analysis
2023,Senior,Full-time,Data Analyst,80850,USD,80850,United States,In-person,United States,M,Data Analysis
2023,Senior,Full-time,Machine Learning Engineer,215000,USD,215000,United States,In-person,United States,M,Machine Learning and AI
