work_year,experience_level,employment_type,salary_currency,work_setting,company_location,company_size,job_category
2023,Entry-level,Full-time,USD,Remote,United States,M,Data Analysis
2023,Entry-level,Full-time,USD,Remote,United States,M,Data Analysis
2023,Senior,Full-time,USD,In-person,United States,L,Data Science and Research
2023,Senior,Full-time,USD,In-person,United States,L,Data Science and Research
2023,Senior,Full-time,USD,In-person,United States,M,Data Analysis
2023,Senior,Full-time,USD,In-person,United States,M,Data Analysis
2023,Senior,Full-time,USD,Remote,United States,M,Data Engineering
2023,Senior,Full-time,USD,Remote,United States,M,Data Engineering
2023,Senior,Full-time,USD,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,USD,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,USD,Remote,United States,M,Data Engineering
2023,Senior,Full-time,USD,Remote,United States,M,Data Engineering
2023,Senior,Full-time,USD,Remote,United States,M,Data Analysis
2023,Senior,Full-time,USD,Remote,United States,M,Data Analysis
2023,Senior,Full-time,USD,In-person,United Kingdom,M,Machine Learning and AI
2023,Senior,Full-time,USD,In-person,United Kingdom,M,Machine Learning and AI
2023,Senior,Full-time,USD,Remote,United States,M,Data Analysis
2023,Senior,Full-time,USD,Remote,United States,M,Data Analysis
2023,Senior,Full-time,USD,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,USD,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,USD,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,USD,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,USD,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,USD,Remote,United States,M,Data Science and Research
2023,Mid-level,Freelance,USD,In-person,Ghana,S,Data Analysis
2023,Senior,Full-time,USD,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,USD,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,USD,Remote,United States,M,Data Engineering
2023,Senior,Full-time,USD,Remote,United States,M,Data Engineering
2023,Senior,Full-time,USD,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,USD,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,USD,Remote,Argentina,M,Data Engineering
2023,Senior,Full-time,USD,Remote,Argentina,M,Data Engineering
2023,Senior,Full-time,USD,In-person,United States,M,Data Engineering
2023,Senior,Full-time,USD,In-person,United States,M,Data Engineering
2023,Senior,Full-time,USD,In-person,Canada,M,Data Science and Research
2023,Senior,Full-time,USD,In-person,Canada,M,Data Science and Research
2023,Senior,Full-time,USD,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,USD,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,USD,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,USD,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,USD,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,USD,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,USD,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,USD,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,USD,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,USD,In-person,United States,M,Machine Learning and AI
2023,Mid-level,Full-time,USD,In-person,United States,M,Data Engineering
2023,Mid-level,Full-time,USD,In-person,United States,M,Data Engineering
2023,Senior,Full-time,USD,Remote,United Kingdom,M,Leadership and Management
2023,Senior,Full-time,USD,Remote,United Kingdom,M,Leadership and Management
2023,Senior,Full-time,USD,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,USD,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,USD,In-person,United States,M,Data Quality and Operations
2023,Senior,Full-time,USD,In-person,United States,M,Data Quality and Operations
2023,Mid-level,Full-time,USD,Remote,Saudi Arabia,S,Data Analysis
2023,Mid-level,Full-time,USD,In-person,India,L,Data Science and Research
2023,Senior,Full-time,USD,In-person,United States,M,Data Engineering
2023,Senior,Full-time,USD,In-person,United States,M,Data Engineering
2023,Mid-level,Full-time,USD,Remote,United States,L,Data Architecture and Modeling
2023,Senior,Full-time,USD,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,USD,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,USD,Remote,United States,M,Data Engineering
2023,Senior,Full-time,USD,Remote,United States,M,Data Engineering
2023,Senior,Full-time,USD,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,USD,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,USD,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,USD,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,USD,In-person,United States,M,Data Engineering
2023,Senior,Full-time,USD,In-person,United States,M,Data Engineering
2023,Senior,Full-time,USD,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,USD,In-person,United States,M,Data Science and Research
2023,Mid-level,Full-time,USD,In-person,Australia,M,Machine Learning and AI
2023,Mid-level,Full-time,USD,In-person,Australia,M,Machine Learning and AI
2023,Senior,Full-time,USD,Remote,United States,M,Data Analysis
2023,Senior,Full-time,USD,Remote,United States,M,Data Analysis
2023,Senior,Full-time,USD,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,USD,In-person,United States,M,Machine Learning and AI
2023,Mid-level,Full-time,USD,In-person,United States,M,Leadership and Management
2023,Mid-level,Full-time,USD,In-person,United States,M,Leadership and Management
2023,Senior,Full-time,USD,In-person,United States,M,Data Engineering
2023,Senior,Full-time,USD,In-person,United States,M,Data Engineering
2023,Senior,Full-time,USD,In-person,United States,L,Machine Learning and AI
2023,Senior,Full-time,USD,In-person,United States,L,Machine Learning and AI
2023,Senior,Full-time,USD,In-person,Germany,M,Data Engineering
2023,Senior,Full-time,USD,In-person,Germany,M,Data Engineering
2023,Senior,Full-time,USD,Remote,United States,M,Data Analysis
2023,Senior,Full-time,USD,Remote,United States,M,Data Analysis
2023,Senior,Full-time,USD,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,USD,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,USD,Remote,United States,M,Leadership and Management
2023,Senior,Full-time,USD,Remote,United States,M,Leadership and Management
2023,Mid-level,Full-time,GBP,In-person,United Kingdom,M,Data Engineering
2023,Mid-level,Full-time,GBP,In-person,United Kingdom,M,Data Engineering
2023,Senior,Full-time,USD,Remote,United States,M,Data Engineering
2023,Senior,Full-time,USD,Remote,United States,M,Data Engineering
2023,Senior,Full-time,USD,In-person,United States,L,BI and Visualization
2023,Senior,Full-time,USD,In-person,United States,L,BI and Visualization
2023,Senior,Full-time,USD,In-person,United States,M,Data Engineering
2023,Senior,Full-time,USD,In-person,United States,M,Data Engineering
2023,Executive,Full-time,USD,Remote,United Kingdom,M,Data Science and Research
2023,Executive,Full-time,USD,Remote,United Kingdom,M,Data Science and Research
2023,Mid-level,Full-time,USD,In-person,United States,M,Data Engineering
2023,Mid-level,Full-time,USD,In-person,United States,M,Data Engineering
2023,Mid-level,Full-time,USD,Remote,United States,M,Data Science and Research
2023,Mid-level,Full-time,USD,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,USD,Remote,United States,M,Data Engineering
2023,Senior,Full-time,USD,Remote,United States,M,Data Engineering
2023,Senior,Full-time,USD,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,USD,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,USD,Remote,Colombia,M,Data Analysis
2023,Senior,Full-time,USD,Remote,Colombia,M,Data Analysis
2023,Mid-level,Full-time,GBP,In-person,United Kingdom,M,Leadership and Management
2023,Mid-level,Full-time,GBP,In-person,United Kingdom,M,Leadership and Management
2023,Mid-level,Full-time,USD,Remote,United States,M,Data Analysis
2021,Senior,Freelance,USD,Remote,Nigeria,M,Machine Learning and AI
2023,Senior,Full-time,USD,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,USD,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,USD,In-person,United States,M,Data Engineering
2023,Senior,Full-time,USD,In-person,United States,M,Data Engineering
2023,Entry-level,Full-time,USD,Remote,United States,M,Data Management and Strategy
2023,Entry-level,Full-time,USD,Remote,United States,M,Data Management and Strategy
2023,Senior,Full-time,USD,Remote,United States,M,Data Engineering
2023,Senior,Full-time,USD,Remote,United States,M,Data Engineering
2023,Senior,Full-time,USD,In-person,United States,M,Data Engineering
2023,Senior,Full-time,USD,In-person,United States,M,Data Engineering
2023,Senior,Full-time,USD,In-person,United States,M,Data Engineering
2023,Senior,Full-time,USD,In-person,United States,M,Data Engineering
2023,Senior,Full-time,USD,In-person,United States,L,Data Science and Research
2023,Senior,Full-time,USD,In-person,United States,L,Data Science and Research
2023,Senior,Full-time,USD,In-person,Canada,M,Data Science and Research
2023,Senior,Full-time,USD,In-person,Canada,M,Data Science and Research
2023,Senior,Full-time,USD,Remote,United States,M,Data Architecture and Modeling
2023,Senior,Full-time,USD,Remote,United States,M,Data Architecture and Modeling
2023,Entry-level,Full-time,USD,Remote,United States,M,Data Analysis
2023,Entry-level,Full-time,USD,Remote,United States,M,Data Analysis
2023,Senior,Full-time,USD,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,USD,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,USD,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,USD,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,USD,Remote,Japan,L,BI and Visualization
2023,Entry-level,Full-time,USD,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,USD,In-person,United States,M,Data Analysis
2023,Senior,Full-time,USD,In-person,United States,M,Data Analysis
2023,Senior,Full-time,USD,In-person,United States,M,BI and Visualization
2023,Senior,Full-time,USD,In-person,United States,M,BI and Visualization
2023,Senior,Full-time,EUR,In-person,Spain,M,Data Science and Research
2023,Senior,Full-time,EUR,In-person,Spain,M,Data Science and Research
2023,Senior,Full-time,USD,In-person,United States,M,Data Engineering
2023,Senior,Full-time,USD,In-person,United States,M,Data Engineering
2023,Senior,Full-time,USD,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,USD,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,USD,In-person,France,M,Data Science and Research
2023,Senior,Full-time,USD,In-person,France,M,Data Science and Research
2023,Senior,Full-time,USD,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,USD,In-person,United States,M,Data Science and Research
2023,Entry-level,Full-time,USD,Remote,United States,M,Data Science and Research
2023,Entry-level,Full-time,USD,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,USD,Remote,Canada,M,Leadership and Management
2023,Senior,Full-time,USD,Remote,Canada,M,Leadership and Management
2023,Senior,Full-time,USD,Remote,United States,M,Data Architecture and Modeling
2023,Senior,Full-time,USD,Remote,United States,M,Data Architecture and Modeling
2023,Senior,Full-time,USD,In-person,United Kingdom,M,Data Analysis
2023,Senior,Full-time,USD,In-person,United Kingdom,M,Data Analysis
2023,Executive,Full-time,USD,In-person,United States,M,Leadership and Management
2023,Executive,Full-time,USD,In-person,United States,M,Leadership and Management
2023,Senior,Full-time,USD,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,USD,Remote,United States,M,Data Science and Research
2023,Mid-level,Full-time,USD,In-person,United States,M,Data Engineering
2023,Mid-level,Full-time,USD,In-person,United States,M,Data Engineering
2023,Senior,Full-time,USD,Remote,United Kingdom,M,Data Analysis
2023,Senior,Full-time,USD,Remote,United Kingdom,M,Data Analysis
2023,Senior,Full-time,USD,In-person,United States,L,Data Science and Research
2023,Senior,Full-time,USD,In-person,United States,L,Data Science and Research
2023,Senior,Full-time,USD,Remote,United States,M,Data Analysis
2023,Senior,Full-time,USD,Remote,United States,M,Data Analysis
2023,Entry-level,Full-time,USD,Remote,United States,M,Data Analysis
2022,Mid-level,Full-time,GBP,Remote,United Kingdom,M,Data Science and Research
2023,Senior,Full-time,USD,Remote,Russian Federation,L,Data Analysis
2023,Senior,Full-time,USD,In-person,United States,M,Data Architecture and Modeling
2023,Senior,Full-time,USD,In-person,United States,M,Data Architecture and Modeling
2023,Senior,Full-time,USD,Remote,United States,M,Data Analysis
2023,Senior,Full-time,USD,Remote,United States,M,Data Analysis
2023,Senior,Full-time,USD,In-person,United States,M,Data Engineering
2023,Senior,Full-time,USD,In-person,United States,M,Data Engineering
2023,Senior,Full-time,USD,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,USD,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,USD,In-person,United States,L,Data Science and Research
2023,Senior,Full-time,USD,In-person,United States,L,Data Science and Research
2023,Senior,Full-time,USD,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,USD,In-person,United States,M,Data Science and Research
2023,Mid-level,Full-time,USD,In-person,United States,M,Machine Learning and AI
2023,Mid-level,Full-time,USD,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,USD,In-person,United States,L,Data Science and Research
